english	translation	category	sub_category	source
Oh! You mean a goblin! I suppose they would be quite a bit scarier from your perspective.	哦！你是说地精！我想从你的视角看它们确实挺吓人的。	dialogue	Donie's caged monkey	Player
I... don't know what it is but please just send me back to Ape Atoll. I don't think I am cut out for this.	我……不知道那是什么，但请把我送回猿猴岛吧。我觉得我不适合干这个。	dialogue	Donie's caged monkey	Monkey
It's okay, you're safe now inside this cage and you'll be back home before you know it.	没事的，你现在在笼子里很安全，很快就会到家了。	dialogue	Donie's caged monkey	Player
I h4ve n4ts	我有自然符文	dialogue	Draynor bank robbery	1337sp34kr
You sell?	你卖？	dialogue	Draynor bank robbery	Elfinlocks
Please don't block my line of fire!	请别挡着我的射击路线！	dialogue	Draynor bank robbery	Wise Old Man
Hey, what are you doing?	嘿，你在干什么？	dialogue	Draynor bank robbery	Olivia
Something like that, yes. I was just minding my own business, trying to keep those pesky thieves off my stalls, when I heard a strange noise and a scream.	差不多就是这样。我当时只顾自己的事，想把那些烦人的小偷赶出我的摊位，突然听到奇怪的声响和尖叫声。	dialogue	Olivia	Olivia
I went across to see what was going on, but there was a bright purple flash and everything went black. Before I knew what had happened, I was standing in Falador!	我走过去想看个究竟，但一道亮紫色的闪光闪过，然后一切都黑了。我还没反应过来，就已经站在法拉多城了！	dialogue	Olivia	Olivia
No, they were standing behind that old man's door.	不，他们站在那老头的门后面。	dialogue	Olivia	Olivia
It took me ages to get back, and when I arrived I saw there was a huge hole in the bank wall and some of the bankers had been killed!	我花了很长时间才回来，到的时候看见银行墙上有个大洞，有些银行职员被杀了！	dialogue	Olivia	Olivia
You're welcome. Would you like to see my fine selection of seeds?	不客气。你想看看我精选的种子吗？	dialogue	Olivia	Olivia
He really shouldn't leave his door open all day, especially in this neighbourhood - there are thousands of thieves around, and anyone could wander in!	他真不该整天敞着门，尤其是在这附近——周围有成千上万的小偷，任何人都可能溜进来！	dialogue	Olivia	Olivia
Ah, now I can get on with it...	啊，现在我可以继续了……	dialogue	Draynor bank robbery	Wise Old Man
Could everyone please not move?	请大家不要动好吗？	dialogue	Draynor bank robbery	Wise Old Man
Hey - you can't come in here!	嘿 - 你不能进来这里！	dialogue	Draynor bank robbery	Banker 1
Uh-oh!	哎呀！	dialogue	Draynor bank robbery	Banker 3
I do wish you'd just stop it!	我真希望你能停下来！	dialogue	Draynor bank robbery	Wise Old Man
Hey - how'd he get in there?	嘿 - 他怎么进去的？	dialogue	Draynor bank robbery	Elfinlocks
Hax!	作弊！	dialogue	Draynor bank robbery	1337sp34kr
My sincerest regrets, dear lady...	我最诚挚的歉意，亲爱的女士……	dialogue	Draynor bank robbery	Wise Old Man
And also you, sir...	还有您，先生……	dialogue	Draynor bank robbery	Wise Old Man
How you do that?	你怎么做到的？	dialogue	Draynor bank robbery	Qutiedoll
Oh dear - another one...	哦天哪 - 又一个……	dialogue	Draynor bank robbery	Wise Old Man
Ooh - a party hat?	哦 - 派对帽？	dialogue	Draynor bank robbery	Wise Old Man
Now, my dear...	现在，我亲爱的……	dialogue	Draynor bank robbery	Wise Old Man
Just give me the money, please.	请把钱给我就行。	dialogue	Draynor bank robbery	Wise Old Man
Old man, you're for da cage!	老头，你要进笼子了！	dialogue	Draynor bank robbery	Pillory Guard
Oh, am I?	哦，是吗？	dialogue	Draynor bank robbery	Wise Old Man
Ahh!	啊！	dialogue	Draynor bank robbery	Wise Old Man
Aaargh!	啊啊啊！	dialogue	Draynor bank robbery	Pillory Guard
I'm not after you.	我不是冲你来的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest [player name] V2.	我是来逮捕[player name] V2的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest Turbo [player name].	我是来逮捕Turbo [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest #Player594.	我是来逮捕#Player594的。	dialogue	Pillory Guard	Pillory Guard
I'm hewe to awwest Ic3y Aww0w.	我是来逮捕Ic3y Aww0w的。	dialogue	Pillory Guard	Pillory Guard
You'we undew awwest! me've come to wock u up.	你被逮捕了！我是来把你关起来的。	dialogue	Pillory Guard	Pillory Guard
me'm hewe to awwest Adowe.	我是来逮捕Adowe的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest [player name] II.	我是来逮捕[player name] II的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest Also [player name].	我是来逮捕Also [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest [player name] Max.	我是来逮捕[player name] Max的。	dialogue	Pillory Guard	Pillory Guard
me'm hewe to awwest Newmawk.	我是来逮捕Newmawk的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest Hi Im [player name].	我是来逮捕Hi Im [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest also [player name].	我是来逮捕also [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest Mini [player name].	我是来逮捕Mini [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest [player name] Normie.	我是来逮捕[player name] Normie的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest Daddy [player name].	我是来逮捕Daddy [player name]的。	dialogue	Pillory Guard	Pillory Guard
I'm hewe to awwest Mikwo tiss.	我是来逮捕Mikwo tiss的。	dialogue	Pillory Guard	Pillory Guard
me'm hewe to awwest Zuk My Zik.	我是来逮捕Zuk My Zik的。	dialogue	Pillory Guard	Pillory Guard
You'we undew awwest! I've come to wock u up.	你被逮捕了！我是来把你关起来的。	dialogue	Pillory Guard	Pillory Guard
me'm hewe to awwest Stawfish.	我是来逮捕Stawfish的。	dialogue	Pillory Guard	Pillory Guard
I'm here to arrest [player name] UwU.	我是来逮捕[player name] UwU的。	dialogue	Pillory Guard	Pillory Guard
Yah!	呀！	dialogue	Draynor bank robbery	Wise Old Man
And YOU can stop spying on me!	还有你，别再偷看我了！	dialogue	Draynor bank robbery	Wise Old Man
Hi there Bert.	你好，伯特。	dialogue	NPC Contact	Player
Huh? What tha doin' in marn ed?	哈？你在我脑子里干啥呢？	dialogue	NPC Contact	Bert
This is the voice of your conscience. Hand all your money to [player name]! Wooo wooo!	我是你良心的声音。把你所有钱交给[player name]！呜——呜——！	dialogue	NPC Contact	Player
Be away with ya!	滚开！	dialogue	NPC Contact	Bert
Just kidding, I'm just using magic to talk to you. I'm totally 'armless.	开玩笑的，我只是在用魔法跟你说话。我完全无害。	dialogue	NPC Contact	Player
Oh ar. Hey, then why ya standon' so close? Speak in person please!	哦，是吗。那你干嘛站那么近？请当面说！	dialogue	NPC Contact	Bert
Oh ar. So wha' do thee want?	哦，好吧。那你想干啥？	dialogue	NPC Contact	Bert
Could you hand some sand into my bank?	你能往我的银行里存些沙子吗？	dialogue	NPC Contact	Player
I be a wee bi' busy to 'elp wit' yon sand, come back tomorra.	我有点忙，没空帮你弄沙子，明天再来吧。	dialogue	NPC Contact	Bert
Ok Bert, I'll come back for my sand a bit later on then!	好的，伯特，那我过会儿再来拿沙子！	dialogue	NPC Contact	Player
Good day Ghrim!	你好，格里姆！	dialogue	NPC Contact	Player
What? Who is this?	什么？谁啊？	dialogue	NPC Contact	Advisor Ghrim
Aha, you've gone crazy, Ghrim. I am your alternate personality... Ghrom!	啊哈，你疯了，格里姆。我是你的另一个人格……格罗姆！	dialogue	NPC Contact	Player
Very amusing, Your Royal Highness. I can see you talking.	真有趣，陛下。我能看到你在说话。	dialogue	NPC Contact	Advisor Ghrim
...Is that you, Your Royal Highness?	……是您吗，陛下？	dialogue	NPC Contact	Advisor Ghrim
Er... yes, it is. I'm using magic to communicate with you.	呃……是的，是我。我在用魔法跟你交流。	dialogue	NPC Contact	Player
