english	translation	category	sub_category	source
You can now build: Large oven Oak bookcase Oak shaving stand	你现在可以建造大烤箱、橡木书架、橡木剃须架。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 5 rooms wide and long.	你现在可以建造5间房宽和长的房屋。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a games room.	你现在可以建造游戏室。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak bed, Hoop-and-stick game, Willow tree, Small storage unit, Banner Stand	你现在可以建造橡木床、圈和棍游戏，柳树、小型存储单元、旗帜架。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Carved oak dining bench Carved oak dining table	你现在可以建造雕花橡木餐椅、雕花橡木餐桌。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 26 rooms.	你现在最多可以建造26间房。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a combat room.	你现在可以建造战斗室。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak kitchen table, Oak workbench, Boxing ring, Trailblazer globe, League statue	你现在可以建造橡木厨房桌、橡木工作台、拳击台、开拓者地球仪、联赛雕像。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Stone fireplace Oak larder Cushioned cat basket	你现在可以建造石壁炉、橡木食品储藏柜、软垫猫篮。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Large oak bed, Steel range, Crafting table 3, Oak shelves 1, Oak prize chest, Boxing glove rack, Oak outfit stand	你现在可以建造大橡木床、钢制灶台、制作台3、橡木架子1、橡木奖品箱、拳击手套架、橡木服装架、滋养之火，永恒之光火、小肖像。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Dragon bitter barrel, Oak Trophy Case, Teak wall decoration, Mounted Bass	你现在可以建造龙苦啤酒桶、橡木奖杯柜、柚木墙壁装饰、悬挂的鲈鱼。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak dresser, Lesser magical balance, Teak bell-pull, Grassland pet habitat, Oak pet feeder, Oak pet house	你现在可以建造橡木梳妆台、低级魔法平衡装置、柚木拉铃、草原宠物栖息地、橡木宠物喂食器、橡木宠物屋。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak dining bench, Teak dining table, Small map, Minor slayer monster head, Pet list	你现在可以建造柚木餐椅、柚木餐桌、小地图、小型杀戮目标头颅、宠物列表。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak wardrobe (bedroom), Clay attack stone, Jester game, Oak pet scratching post	你现在可以建造橡木衣柜 (卧室)、粘土训练石柱、小丑游戏、橡木宠物抓挠柱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak bed, Mahogany bookcase, S.T.A.S.H chart, Opulent curtains, Oak lectern, Tip jar	你现在可以建造柚木床、红木书架、S.T.A.S.H.图表、豪华窗帘、橡木讲台、小费罐。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Shield easel, Globe, Fencing ring, Rune display case	你现在可以建造盾架、地球仪、击剑台、符石展示柜、华丽灶台、储藏单元 (中等)、水晶球、悬挂的剑、橡木衣柜 (服装室)。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak larder Alchemical chart	你现在可以建造柚木食品储藏柜、炼金图表、橡木望远镜、柚木奖品箱、武器架、小风景画、橡木礼服盒、枫树、地精小孩图标、钢制火炬 (礼拜堂)、橡木祭坛。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Steel framed workbench Teak dresser Oak armour case	你现在可以建造钢制架工作台、柚木梳妆台、橡木装备箱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany repair kit, Wind catcher, Gold Sink, Sink, Oak demon lectern, Oak eagle lectern, Mythical cape, Cape of Legends, Amulet of Glory	你现在可以建造红木修理包、捕风器、金水槽、水槽、橡木恶魔讲台、橡木鹰形讲台、神话斗篷、传奇斗篷、荣耀护符。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Chef's Delight barrel, Combat dummy, Teak staircase, Symbol of Zamorak, Symbol of Guthix, Saradomin symbol, League Accomplishments Scroll, Oak treasure	你现在可以建造厨师的喜悦桶、训练假人、柚木楼梯、扎莫拉克圣徽、古斯圣徽、萨拉多明圣徽、联盟成就卷轴、橡木宝箱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Treasure hunt fairy house, Shuttered chapel window, Small chapel statue, Chapel windchimes, Wooden torches (chapel), Teak pet scratching post	你现在可以建造寻宝仙子屋、百叶窗教堂窗户、小型教堂雕像、教堂风铃、木制火炬 (礼拜堂)、柚木宠物抓挠柱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany armchair, Ornamental globe, Fire of Dehumidification, Teleport focus, Teak portal frame, Teak altar, Oak toy box	你现在可以建造红木扶手椅、装饰地球仪、除湿之火、传送聚焦器、柚木传送门框架、柚木祭坛、橡木玩具盒。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak chest of drawers Combat ring Carved oak wardrobe (costume room)	你现在可以建造柚木抽屉柜、战斗台、雕花橡木衣柜 (服装室)。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak kitchen table Mahogany dining bench Mahogany dining table	你现在可以建造柚木厨房桌、红木餐椅、红木餐桌。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany four-poster bed Undead combat dummy Steel candlesticks	你现在可以建造红木四柱床、亡灵训练假人、钢制烛台。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany prize chest, Extra weapons rack, Dartboard, Elemental sphere, Oak cape rack	你现在可以建造红木奖品箱、额外武器架、飞镖靶、元素球、橡木斗篷架、柚木钟、界石、储藏单元 (困难)、大肖像。	lvl_up_msg	Transcript of Construction	Transcript of Construction
Fancy teak dresser, Thorny hedge, Cloth-covered teak altar, Mounted Swordfish, Gilded mahogany wall decoration	华丽柚木梳妆台、荆棘树篱、布覆盖柚木祭坛、悬挂的剑鱼、镀金红木墙壁装饰。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak demon lectern, Teak eagle lectern, Medium balance, Gold candlesticks, Desert pet habitat	你现在可以建造柚木恶魔讲台、柚木鹰形讲台、中级魔法平衡装置、金烛台、沙漠宠物栖息地。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Servant's money bag, Ornate undead combat dummy, Chapel bells, Medium slayer monster head, Medium map	你现在可以建造仆从的钱袋、华丽的亡灵训练假人、教堂铃铛、中型杀戮目标头颅、中型地图。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Adamant helm (raft), Camphor base (raft), Lunar globe, Hangman game, Limestone attack stone, Wooden fence, Mausoleum bridge repair, Icon of Zamorak, Icon of Guthix, Icon of Saradomin, Mahogany pet scratching post, Mahogany	你现在可以建造精金舵柄 (木筏)、樟木底座 (木筏)、月球地球仪、猜词游戏、石灰石制训练石柱、木栅栏、毛索利恩桥梁修理、扎莫拉克圣物、古斯圣物、萨拉多明圣物、红木宠物抓挠柱、红木王座。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 7 rooms wide and long.	你现在可以建造宽和长均为7间房的房屋。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a throne room.	你现在可以建造王座室。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany four-poster bed, Oak throne, Spice Rack, Yew tree, Nice hedge, Fire of Unseasonal Warmth, Medium storage unit, Gilded teak bell-pull,	你现在可以建造镀金红木四柱床、橡木王座、香料架、紫杉树、好看的树篱、驱寒之火、中型存储单元、镀金柚木拉铃、布覆盖红木祭坛。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Adamant cannon, Advanced chum station, Linen trawling net, Gilded mahogany dining bench Oak incense burners Throne room floor decoration	你现在可以建造精金大炮、高级诱饵台、亚麻拖网、镀金红木餐椅、橡木香炉、王座室地板装饰。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 31 rooms.	你现在最多可以建造31间房。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Adamant keel (skiff), Fathom stone, Workbench with vice Teak fancy dress box	你现在可以建造精金龙骨 (小艇)、测深石、带虎钳工作台、柚木礼服盒。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble fireplace, Teak wardrobe (bedroom), Astronomical chart, Stone wall, Teak cape rack, Simple pet arena	你现在可以建造大理石壁炉、柚木衣柜 (卧室)、天文图表、石墙、柚木斗篷架、简单宠物竞技场。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany dresser, Teak Telescope, Small box hedge, Limestone altar, Ornate trophy pedestal, Teak armour case	你现在可以建造红木梳妆台、柚木望远镜、小黄杨树篱、石灰石祭坛、华丽奖杯底座、柚木装备箱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build an oubliette and superior garden.	你现在可以建造密室和高级花园。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Opulent rug, Zen theme, Restoration pool, Topiary bush, Gazebo, Mahogany portal frame, Greater teleport focus, Mahogany incense burners, Oubliette spikes	你现在可以建造豪华地毯、禅意主题、恢复池、待修剪的灌木、凉亭、红木传送门框架、强效传送聚焦器、红木香炉、密室尖刺。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Camphor Repair Kit, Banner easel, Teak garden bench, Rosemary, Sunflower, Crystal of power, Mounted Harpoonfish, Ornate Banner Stand, Round wall-mounted shield, Teak	你现在可以建造樟木修理包、旗帜架、柚木花园长凳、迷迭香、向日葵、能量水晶、悬挂的叉鱼、华丽的旗帜架、圆形壁挂盾、柚木宝箱。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak throne, Teak shelves 2, Mahogany demon lectern, Mahogany eagle lectern, Iron railings, Limestone spiral staircase, Polar pet habitat	你现在可以建造柚木王座、柚木架子2、红木恶魔讲台、红木鹰形讲台、铁栏杆、石灰石螺旋楼梯、极地宠物栖息地。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 32 rooms.	你现在最多可以建造32间房。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Celestial globe, Topiary hedge, Oak lever, Oak oubliette ladder, Steel cage, Mounted Golden Haddock, Ornate league statue, Teak toy box	你现在可以建造天体地球仪、修剪整齐的树篱、橡木拉杆、橡木密室梯子、钢制笼、悬挂的金色黑线鳕、华丽联盟雕像、柚木玩具盒。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble incense burners, Decorative chapel window, Chapel organ, Medium chapel statue, Carved teak wardrobe (costume room)	你现在可以建造大理石香炉、装饰教堂窗户、教堂风琴、中型教堂雕像、雕花柚木衣柜 (服装室)。	lvl_up_msg	Transcript of Construction	Transcript of Construction
